,Influencer,Depth 0,Depth 1,Depth 2,Depth 3,Depth 4,Depth 5,Depth 6,Depth 7,Depth 8,Depth 9,Depth 10,Total
3318,Smokie Norful,1,3,6,6,6,6,6,6,6,6,6,3.5
3479,Tracy Bonham,1,2,7,7,7,7,7,7,7,7,7,3.5
3499,Madeleine Peyroux,1,2,7,7,7,7,7,7,7,7,7,3.5
3283,Panic! At the Disco,1,4,5,5,5,5,5,5,5,5,5,3.5
3013,Steven Wright,1,4,5,5,5,5,5,5,5,5,5,3.5
3228,Motion City Soundtrack,1,4,5,5,5,5,5,5,5,5,5,3.5
3095,Gary Peacock,1,3,6,6,6,6,6,6,6,6,6,3.5
3501,Switchfoot,1,4,5,5,5,5,5,5,5,5,5,3.5
438,Mindy McCready,1,4,5,5,5,5,5,5,5,5,5,3.5
2926,Dar Williams,1,3,6,6,6,6,6,6,6,6,6,3.5
3177,John Conlee,1,2,4,9,10,10,10,10,10,10,10,3.375
2520,James McMurtry,1,3,5,6,6,6,6,6,6,6,6,3.25
2980,Cutty Ranks,1,2,6,7,7,7,7,7,7,7,7,3.25
3471,Susan Tedeschi,1,3,5,6,6,6,6,6,6,6,6,3.25
2929,Pure Prairie League,1,2,4,9,9,9,9,9,9,9,9,3.25
1593,Don Omar,1,4,4,4,4,4,4,4,4,4,4,3.0
3562,Pat Green,1,4,4,4,4,4,4,4,4,4,4,3.0
2890,Staind,1,4,4,4,4,4,4,4,4,4,4,3.0
3106,Audio Adrenaline,1,3,5,5,5,5,5,5,5,5,5,3.0
3627,Phoenix,1,4,4,4,4,4,4,4,4,4,4,3.0
3711,Frank Ocean,1,4,4,4,4,4,4,4,4,4,4,3.0
3700,Miguel,1,4,4,4,4,4,4,4,4,4,4,3.0
2876,The Streets,1,3,5,5,5,5,5,5,5,5,5,3.0
2936,Dave Hollister,1,4,4,4,4,4,4,4,4,4,4,3.0
2055,Dave Holland,1,4,4,4,4,4,4,4,4,4,4,3.0
2957,Rudy Ray Moore,1,2,4,8,8,8,8,8,8,8,8,3.0
2812,Ismael Rivera,1,4,4,4,4,4,4,4,4,4,4,3.0
3565,Goldfrapp,1,3,5,5,5,5,5,5,5,5,5,3.0
2119,Donnie McClurkin,1,4,4,4,4,4,4,4,4,4,4,3.0
3134,All That Remains,1,4,4,4,4,4,4,4,4,4,4,3.0
3698,Chris Brown,1,4,4,4,4,4,4,4,4,4,4,3.0
3231,Los del Rio,1,2,6,6,6,6,6,6,6,6,6,3.0
3433,Bill Frisell,1,4,4,4,4,4,4,4,4,4,4,3.0
3724,Sufjan Stevens,1,4,4,4,4,4,4,4,4,4,4,3.0
3119,Ricky Martin,1,4,4,4,4,4,4,4,4,4,4,3.0
3155,Jewel,1,4,4,4,4,4,4,4,4,4,4,3.0
2373,Rich Mullins,1,4,4,4,4,4,4,4,4,4,4,3.0
2995,Alvin & the Chipmunks,1,4,4,4,4,4,4,4,4,4,4,3.0
3000,Rhonda Vincent,1,3,5,5,5,5,5,5,5,5,5,3.0
923,Lonestar,1,4,4,4,4,4,4,4,4,4,4,3.0
811,Belly,1,3,4,6,6,6,6,6,6,6,6,3.0
3132,Steven Tyler,1,4,4,4,4,4,4,4,4,4,4,3.0
3024,Reel Big Fish,1,4,4,4,4,4,4,4,4,4,4,3.0
2891,3 Doors Down,1,4,4,4,4,4,4,4,4,4,4,3.0
3167,Whiskeytown,1,4,4,4,4,4,4,4,4,4,4,3.0
3260,Denis Leary,1,4,4,4,4,4,4,4,4,4,4,3.0
1013,Kirk Whalum,1,4,4,4,4,4,4,4,4,4,4,3.0
3138,TiÃ«sto,1,4,4,4,4,4,4,4,4,4,4,3.0
3113,Piebald,1,2,6,6,6,6,6,6,6,6,6,3.0
2552,Steve Kuhn,1,4,4,4,4,4,4,4,4,4,4,3.0
1325,Mogwai,1,4,4,4,4,4,4,4,4,4,4,3.0
3597,T-Pain,1,4,4,4,4,4,4,4,4,4,4,3.0
1898,Cinderella,1,4,4,4,4,4,4,4,4,4,4,3.0
1426,Macy Gray,1,4,4,4,4,4,4,4,4,4,4,3.0
2755,Ashanti,1,4,4,4,4,4,4,4,4,4,4,3.0
3575,Lady Gaga,1,4,4,4,4,4,4,4,4,4,4,3.0
2596,Arvo PÃ¤rt,1,4,4,4,4,4,4,4,4,4,4,3.0
960,Jean-Luc Ponty,1,4,4,4,4,4,4,4,4,4,4,3.0
3680,Trey Songz,1,4,4,4,4,4,4,4,4,4,4,3.0
2109,Skid Row,1,4,4,4,4,4,4,4,4,4,4,3.0
3664,Calvin Harris,1,4,4,4,4,4,4,4,4,4,4,3.0
921,Wynton Marsalis,1,4,4,4,4,4,4,4,4,4,4,3.0
3573,Adele,1,4,4,4,4,4,4,4,4,4,4,3.0
3110,Porcupine Tree,1,2,6,6,6,6,6,6,6,6,6,3.0
2997,Hot Rize,1,3,5,5,5,5,5,5,5,5,5,3.0
1920,Womack & Womack,1,4,4,4,4,4,4,4,4,4,4,3.0
3503,Hans Zimmer,1,4,4,4,4,4,4,4,4,4,4,3.0
3602,Justice,1,3,5,5,5,5,5,5,5,5,5,3.0
2118,O.A.R.,1,3,5,5,5,5,5,5,5,5,5,3.0
3628,Vampire Weekend,1,4,4,4,4,4,4,4,4,4,4,3.0
3319,Vickie Winans,1,2,6,6,6,6,6,6,6,6,6,3.0
2038,Gregory Abbott,1,2,4,8,8,8,8,8,8,8,8,3.0
1159,Craig Armstrong,1,4,4,4,4,4,4,4,4,4,4,3.0
3158,Bounty Killer,1,3,5,5,5,5,5,5,5,5,5,3.0
2039,Ralph Tresvant,1,2,4,8,8,8,8,8,8,8,8,3.0
2925,The Brian Jonestown Massacre,1,4,4,4,4,4,4,4,4,4,4,3.0
3108,Cannibal Corpse,1,4,4,4,4,4,4,4,4,4,4,3.0
3490,The Kentucky Headhunters,1,2,6,6,6,6,6,6,6,6,6,3.0
3571,Imogen Heap,1,4,4,4,4,4,4,4,4,4,4,3.0
2996,Tony Rice,1,3,5,5,5,5,5,5,5,5,5,3.0
3026,Dance Hall Crashers,1,4,4,4,4,4,4,4,4,4,4,3.0
3294,Iced Earth,1,4,4,4,4,4,4,4,4,4,4,3.0
1781,Lyres,1,4,4,4,4,4,4,4,4,4,4,3.0
2999,Jerry Douglas,1,3,5,5,5,5,5,5,5,5,5,3.0
3264,Hound Dog Taylor,1,2,5,6,6,6,6,6,6,6,6,2.75
3206,The Rentals,1,2,5,6,6,6,6,6,6,6,6,2.75
1035,Morphine,1,2,5,6,6,6,6,6,6,6,6,2.75
3196,Armand Van Helden,1,3,4,4,4,4,4,4,4,4,4,2.5
3278,Playero,1,3,4,4,4,4,4,4,4,4,4,2.5
2191,Jeanne Moreau,1,3,4,4,4,4,4,4,4,4,4,2.5
2513,Peter Criss,1,3,4,4,4,4,4,4,4,4,4,2.5
3239,Iron and Wine,1,3,4,4,4,4,4,4,4,4,4,2.5
3449,Caribou,1,3,4,4,4,4,4,4,4,4,4,2.5
2252,Geggy Tah,1,3,4,4,4,4,4,4,4,4,4,2.5
3265,Cassius,1,2,4,6,6,6,6,6,6,6,6,2.5
3537,Anastacia,1,2,5,5,5,5,5,5,5,5,5,2.5
2037,The Rippingtons,1,2,5,5,5,5,5,5,5,5,5,2.5
2892,Paco de LucÃ­a,1,3,4,4,4,4,4,4,4,4,4,2.5
3556,The Knife,1,3,4,4,4,4,4,4,4,4,4,2.5
3333,Ultra Vivid Scene,1,3,4,4,4,4,4,4,4,4,4,2.5
3105,Tift Merritt,1,3,4,4,4,4,4,4,4,4,4,2.5
3187,Camera Obscura,1,2,5,5,5,5,5,5,5,5,5,2.5
3194,The Starting Line,1,3,4,4,4,4,4,4,4,4,4,2.5
3523,Nick Cave & the Bad Seeds,1,2,4,6,6,6,6,6,6,6,6,2.5
3670,Ray LaMontagne,1,3,4,4,4,4,4,4,4,4,4,2.5
3197,Broken Social Scene,1,3,4,4,4,4,4,4,4,4,4,2.5
3548,Gnarls Barkley,1,3,4,4,4,4,4,4,4,4,4,2.5
2684,Svend Asmussen,1,2,5,5,5,5,5,5,5,5,5,2.5
3204,Robert Miles,1,2,5,5,5,5,5,5,5,5,5,2.5
3600,Ne-Yo,1,3,4,4,4,4,4,4,4,4,4,2.5
3469,Lola Flores,1,2,3,7,7,7,7,7,7,7,7,2.5
3157,Slash,1,3,4,4,4,4,4,4,4,4,4,2.5
3403,The Crystal Method,1,3,4,4,4,4,4,4,4,4,4,2.5
3274,The Budos Band,1,2,5,5,5,5,5,5,5,5,5,2.5
3384,BeBe Winans,1,3,4,4,4,4,4,4,4,4,4,2.5
3316,Leroy Hutson,1,2,5,5,5,5,5,5,5,5,5,2.5
378,Lyn Collins,1,3,4,4,4,4,4,4,4,4,4,2.5
2647,Neko Case,1,3,4,4,4,4,4,4,4,4,4,2.5
3656,Sugababes,1,3,4,4,4,4,4,4,4,4,4,2.5
2257,Technotronic,1,2,4,5,5,5,5,5,5,5,5,2.25
2870,Charlie Watts,1,2,4,5,5,5,5,5,5,5,5,2.25
3282,Nena,1,2,4,5,5,5,5,5,5,5,5,2.25
3067,Midtown,1,2,4,5,5,5,5,5,5,5,5,2.25
3258,Marine Girls,1,2,3,6,6,6,6,6,6,6,6,2.25
3057,Millencolin,1,2,3,5,6,6,6,6,6,6,6,2.125
2789,Rita Lee,1,3,3,3,3,3,3,3,3,3,3,2.0
3667,Mystery Jets,1,2,4,4,4,4,4,4,4,4,4,2.0
3015,Brian Regan,1,3,3,3,3,3,3,3,3,3,3,2.0
3189,Ash,1,3,3,3,3,3,3,3,3,3,3,2.0
3740,Ed Sheeran,1,3,3,3,3,3,3,3,3,3,3,2.0
3014,Adam Sandler,1,3,3,3,3,3,3,3,3,3,3,2.0
3607,Tank,1,3,3,3,3,3,3,3,3,3,3,2.0
2692,Damien Jurado,1,2,3,5,5,5,5,5,5,5,5,2.0
3594,MÃºm,1,3,3,3,3,3,3,3,3,3,3,2.0
2721,Najee,1,3,3,3,3,3,3,3,3,3,3,2.0
3368,Eddie Harris,1,3,3,3,3,3,3,3,3,3,3,2.0
3323,Pinback,1,3,3,3,3,3,3,3,3,3,3,2.0
2604,Seefeel,1,3,3,3,3,3,3,3,3,3,3,2.0
3610,Eric Prydz,1,2,4,4,4,4,4,4,4,4,4,2.0
3254,Sevendust,1,3,3,3,3,3,3,3,3,3,3,2.0
2469,Poison the Well,1,2,4,4,4,4,4,4,4,4,4,2.0
2379,Maxi Priest,1,2,4,4,4,4,4,4,4,4,4,2.0
2470,Lamb of God,1,2,4,4,4,4,4,4,4,4,4,2.0
2923,Tindersticks,1,3,3,3,3,3,3,3,3,3,3,2.0
3546,The Avalanches,1,3,3,3,3,3,3,3,3,3,3,2.0
3599,Akon,1,3,3,3,3,3,3,3,3,3,3,2.0
3328,Shadows Fall,1,3,3,3,3,3,3,3,3,3,3,2.0
3665,Bruno Mars,1,3,3,3,3,3,3,3,3,3,3,2.0
2452,Shaggy,1,3,3,3,3,3,3,3,3,3,3,2.0
3332,LeAnn Rimes,1,3,3,3,3,3,3,3,3,3,3,2.0
3345,LeVert,1,3,3,3,3,3,3,3,3,3,3,2.0
3161,Blaze Foley,1,3,3,3,3,3,3,3,3,3,3,2.0
1527,Madball,1,3,3,3,3,3,3,3,3,3,3,2.0
3624,Dwele,1,3,3,3,3,3,3,3,3,3,3,2.0
2844,Doug Kershaw,1,2,4,4,4,4,4,4,4,4,4,2.0
3640,Josh Ritter,1,2,4,4,4,4,4,4,4,4,4,2.0
3598,Lloyd,1,3,3,3,3,3,3,3,3,3,3,2.0
2646,Lone Justice,1,3,3,3,3,3,3,3,3,3,3,2.0
2803,The Wallflowers,1,3,3,3,3,3,3,3,3,3,3,2.0
3534,The Thermals,1,2,3,5,5,5,5,5,5,5,5,2.0
2928,Sugar Ray,1,3,3,3,3,3,3,3,3,3,3,2.0
3658,Omarion,1,3,3,3,3,3,3,3,3,3,3,2.0
3412,Lonnie Liston Smith,1,2,3,5,5,5,5,5,5,5,5,2.0
3578,Jake Owen,1,3,3,3,3,3,3,3,3,3,3,2.0
3688,James Blake,1,3,3,3,3,3,3,3,3,3,3,2.0
1942,P.O.D.,1,3,3,3,3,3,3,3,3,3,3,2.0
3510,The Tremeloes,1,2,4,4,4,4,4,4,4,4,4,2.0
3305,B2K,1,3,3,3,3,3,3,3,3,3,3,2.0
3135,BBMak,1,2,4,4,4,4,4,4,4,4,4,2.0
3641,Deadmau5,1,3,3,3,3,3,3,3,3,3,3,2.0
2983,Michelle Branch,1,3,3,3,3,3,3,3,3,3,3,2.0
3004,Stuart Duncan,1,2,4,4,4,4,4,4,4,4,4,2.0
3717,Avicii,1,3,3,3,3,3,3,3,3,3,3,2.0
3582,Dierks Bentley,1,3,3,3,3,3,3,3,3,3,3,2.0
2234,Zakir Hussain,1,3,3,3,3,3,3,3,3,3,3,2.0
2372,Bebo Norman,1,3,3,3,3,3,3,3,3,3,3,2.0
2377,Ini Kamoze,1,2,4,4,4,4,4,4,4,4,4,2.0
3720,Musiq Soulchild,1,3,3,3,3,3,3,3,3,3,3,2.0
580,Thee Oh Sees,1,3,3,3,3,3,3,3,3,3,3,2.0
3329,Unearth,1,3,3,3,3,3,3,3,3,3,3,2.0
1646,Mungo Jerry,1,3,3,3,3,3,3,3,3,3,3,2.0
2862,Atlanta Rhythm Section,1,2,3,5,5,5,5,5,5,5,5,2.0
1766,UnderÃ¸ath,1,3,3,3,3,3,3,3,3,3,3,2.0
3611,Benny Benassi,1,2,4,4,4,4,4,4,4,4,4,2.0
804,Bolt Thrower,1,3,3,3,3,3,3,3,3,3,3,2.0
3660,Swedish House Mafia,1,3,3,3,3,3,3,3,3,3,3,2.0
3733,The Weeknd,1,3,3,3,3,3,3,3,3,3,3,2.0
3561,Joe Nichols,1,3,3,3,3,3,3,3,3,3,3,2.0
3315,J. Holiday,1,2,4,4,4,4,4,4,4,4,4,2.0
726,Static-X,1,2,4,4,4,4,4,4,4,4,4,2.0
3651,Jack White,1,3,3,3,3,3,3,3,3,3,3,2.0
3299,K-Ci & JoJo,1,2,4,4,4,4,4,4,4,4,4,2.0
3513,Cornelius Brothers & Sister Rose,1,2,4,4,4,4,4,4,4,4,4,2.0
3668,Foals,1,2,4,4,4,4,4,4,4,4,4,2.0
2289,L.A. Guns,1,3,3,3,3,3,3,3,3,3,3,2.0
3130,Three Days Grace,1,3,3,3,3,3,3,3,3,3,3,2.0
3011,TobyMac,1,3,3,3,3,3,3,3,3,3,3,2.0
2072,Fourplay,1,3,3,3,3,3,3,3,3,3,3,2.0
2020,The Jon Spencer Blues Explosion,1,3,3,3,3,3,3,3,3,3,3,2.0
3107,Carman,1,2,4,4,4,4,4,4,4,4,4,2.0
2781,Kelly Price,1,3,3,3,3,3,3,3,3,3,3,2.0
3649,Flume,1,3,3,3,3,3,3,3,3,3,3,2.0
3576,Florence + the Machine,1,3,3,3,3,3,3,3,3,3,3,2.0
997,Gov't Mule,1,3,3,3,3,3,3,3,3,3,3,2.0
3497,TrentemÃ¸ller,1,2,4,4,4,4,4,4,4,4,4,2.0
3052,Rufus Wainwright,1,3,3,3,3,3,3,3,3,3,3,2.0
1802,Big & Rich,1,3,3,3,3,3,3,3,3,3,3,2.0
3221,Classics IV,1,2,3,4,6,6,6,6,6,6,6,2.0
3488,Keane,1,3,3,3,3,3,3,3,3,3,3,2.0
3589,Katie Herzig,1,3,3,3,3,3,3,3,3,3,3,2.0
3595,Nickel Creek,1,3,3,3,3,3,3,3,3,3,3,2.0
2250,Carter Burwell,1,3,3,3,3,3,3,3,3,3,3,2.0
1765,Finch,1,3,3,3,3,3,3,3,3,3,3,2.0
3086,Toadies,1,2,4,4,4,4,4,4,4,4,4,2.0
3034,Gavin DeGraw,1,3,3,3,3,3,3,3,3,3,3,2.0
2998,Mark O'Connor,1,2,4,4,4,4,4,4,4,4,4,2.0
2419,Rick Derringer,1,3,3,3,3,3,3,3,3,3,3,2.0
3181,General Public,1,2,4,4,4,4,4,4,4,4,4,2.0
3617,Amel Larrieux,1,3,3,3,3,3,3,3,3,3,3,2.0
3570,Bilal,1,3,3,3,3,3,3,3,3,3,3,2.0
3714,Alt-J,1,3,3,3,3,3,3,3,3,3,3,2.0
3622,Regina Spektor,1,3,3,3,3,3,3,3,3,3,3,2.0
3016,Mitch Hedberg,1,3,3,3,3,3,3,3,3,3,3,2.0
3170,Fuel,1,3,3,3,3,3,3,3,3,3,3,2.0
3549,Marsha Ambrosius,1,3,3,3,3,3,3,3,3,3,3,2.0
3001,Tim O'Brien,1,2,4,4,4,4,4,4,4,4,4,2.0
3701,All Time Low,1,3,3,3,3,3,3,3,3,3,3,2.0
2893,Gipsy Kings,1,3,3,3,3,3,3,3,3,3,3,2.0
3577,Keri Hilson,1,3,3,3,3,3,3,3,3,3,3,2.0
2532,RX Bandits,1,2,4,4,4,4,4,4,4,4,4,2.0
1219,Mark Chesnutt,1,3,3,3,3,3,3,3,3,3,3,2.0
3051,Scissor Sisters,1,3,3,3,3,3,3,3,3,3,3,2.0
3125,Busted,1,3,3,3,3,3,3,3,3,3,3,2.0
3615,Feist,1,2,4,4,4,4,4,4,4,4,4,2.0
2392,Sea Level,1,2,4,4,4,4,4,4,4,4,4,2.0
3003,Scott Nygaard,1,2,4,4,4,4,4,4,4,4,4,2.0
2152,Marc Almond,1,3,3,3,3,3,3,3,3,3,3,2.0
2601,Savatage,1,3,3,3,3,3,3,3,3,3,3,2.0
3413,Kandi,1,3,3,3,3,3,3,3,3,3,3,2.0
3612,Faithless,1,2,4,4,4,4,4,4,4,4,4,2.0
499,Sammy Kershaw,1,3,3,3,3,3,3,3,3,3,3,2.0
91,Daddy Yankee,1,2,3,4,4,4,4,4,4,4,4,1.75
2702,Kid Koala,1,2,3,4,4,4,4,4,4,4,4,1.75
2701,Salaam Remi,1,2,3,4,4,4,4,4,4,4,4,1.75
3655,Hannah Montana,1,2,3,3,3,3,3,3,3,3,3,1.5
3484,Arif Mardin,1,2,3,3,3,3,3,3,3,3,3,1.5
3580,Speedy,1,2,3,3,3,3,3,3,3,3,3,1.5
3440,Otis Taylor,1,2,3,3,3,3,3,3,3,3,3,1.5
3557,Spirit of the West,1,2,3,3,3,3,3,3,3,3,3,1.5
3522,Charlie Chaplin,1,2,3,3,3,3,3,3,3,3,3,1.5
3671,The Avett Brothers,1,2,3,3,3,3,3,3,3,3,3,1.5
2927,Poe,1,2,3,3,3,3,3,3,3,3,3,1.5
3482,Ronnie Foster,1,2,3,3,3,3,3,3,3,3,3,1.5
3654,Jonas Brothers,1,2,3,3,3,3,3,3,3,3,3,1.5
3532,Kleeer,1,2,3,3,3,3,3,3,3,3,3,1.5
2189,Vanessa Paradis,1,2,3,3,3,3,3,3,3,3,3,1.5
1880,Dionne Farris,1,2,3,3,3,3,3,3,3,3,3,1.5
3531,Comeback Kid,1,2,3,3,3,3,3,3,3,3,3,1.5
3387,The Normal,1,2,3,3,3,3,3,3,3,3,3,1.5
3533,Mtume,1,2,3,3,3,3,3,3,3,3,3,1.5
3050,Rockpile,1,2,3,3,3,3,3,3,3,3,3,1.5
3669,Kings of Convenience,1,2,3,3,3,3,3,3,3,3,3,1.5
3146,Tito Rodriguez,1,2,3,3,3,3,3,3,3,3,3,1.5
2363,Jeff Wayne,1,2,3,3,3,3,3,3,3,3,3,1.5
2741,Jocelyn Brown,1,2,3,3,3,3,3,3,3,3,3,1.5
3519,Wayne Hancock,1,2,3,3,3,3,3,3,3,3,3,1.5
3144,Changing Faces,1,2,3,3,3,3,3,3,3,3,3,1.5
3619,Mark Ronson,1,2,3,3,3,3,3,3,3,3,3,1.5
2648,K.P. & Envyi,1,2,3,3,3,3,3,3,3,3,3,1.5
3393,Will Downing,1,2,3,3,3,3,3,3,3,3,3,1.5
3620,Blue,1,2,3,3,3,3,3,3,3,3,3,1.5
3147,"Pete ""El Conde"" RodrÃ­guez",1,2,3,3,3,3,3,3,3,3,3,1.5
3349,Luis Alberto Spinetta,1,2,3,3,3,3,3,3,3,3,3,1.5
3550,Vengaboys,1,2,3,3,3,3,3,3,3,3,3,1.5
2676,Boy George,1,2,3,3,3,3,3,3,3,3,3,1.5
3414,Huey Lewis,1,2,3,3,3,3,3,3,3,3,3,1.5
3659,Laidback Luke,1,2,3,3,3,3,3,3,3,3,3,1.5
2963,Trouble,1,2,3,3,3,3,3,3,3,3,3,1.5
3673,Fleet Foxes,1,2,3,3,3,3,3,3,3,3,3,1.5
3074,Caifanes,1,2,3,3,3,3,3,3,3,3,3,1.5
161,Mojo Nixon,1,2,3,3,3,3,3,3,3,3,3,1.5
3075,La Ley,1,2,3,3,3,3,3,3,3,3,3,1.5
3450,The Album Leaf,1,2,3,3,3,3,3,3,3,3,3,1.5
3233,JoaquÃ­n Sabina,1,2,3,3,3,3,3,3,3,3,3,1.5
3530,Four Year Strong,1,2,3,3,3,3,3,3,3,3,3,1.5
3076,El Tri,1,2,3,3,3,3,3,3,3,3,3,1.5
2875,John Cooper Clarke,1,2,3,3,3,3,3,3,3,3,3,1.5
3236,Another Bad Creation,1,2,3,3,3,3,3,3,3,3,3,1.5
3672,Band of Horses,1,2,3,3,3,3,3,3,3,3,3,1.5
3483,Phil Ramone,1,2,3,3,3,3,3,3,3,3,3,1.5
3657,The Script,1,2,3,3,3,3,3,3,3,3,3,1.5
1795,Sophie B. Hawkins,1,2,3,3,3,3,3,3,3,3,3,1.5
3551,ATB,1,2,3,3,3,3,3,3,3,3,3,1.5
1583,Miguel BosÃ©,1,2,3,3,3,3,3,3,3,3,3,1.5
3350,Pescado Rabioso,1,2,3,3,3,3,3,3,3,3,3,1.5
3077,Mano Negra,1,2,3,3,3,3,3,3,3,3,3,1.5
3410,Fila Brazillia,1,2,3,3,3,3,3,3,3,3,3,1.5
3185,Bappi Lahiri,1,2,2,2,2,2,2,2,2,2,2,1.0
3606,Miranda Lambert,1,2,2,2,2,2,2,2,2,2,2,1.0
3192,Mina,1,2,2,2,2,2,2,2,2,2,2,1.0
1950,Monster Magnet,1,2,2,2,2,2,2,2,2,2,2,1.0
1594,Monchy & Alexandra,1,2,2,2,2,2,2,2,2,2,2,1.0
3489,Baby Rasta & Gringo,1,2,2,2,2,2,2,2,2,2,2,1.0
3636,Tracey Thorn,1,2,2,2,2,2,2,2,2,2,2,1.0
41,Trey Anastasio,1,2,2,2,2,2,2,2,2,2,2,1.0
3754,Ty Dolla $ign,1,2,2,2,2,2,2,2,2,2,2,1.0
3212,John Waite,1,2,2,2,2,2,2,2,2,2,2,1.0
3166,Milly Quezada,1,2,2,2,2,2,2,2,2,2,2,1.0
2731,Molotov,1,2,2,2,2,2,2,2,2,2,2,1.0
3362,Tripping Daisy,1,2,2,2,2,2,2,2,2,2,2,1.0
1784,John Tesh,1,2,2,2,2,2,2,2,2,2,2,1.0
1957,Mint Condition,1,2,2,2,2,2,2,2,2,2,2,1.0
2100,Bebe Neuwirth,1,2,2,2,2,2,2,2,2,2,2,1.0
2510,Miles Davis Quintet,1,2,2,2,2,2,2,2,2,2,2,1.0
3590,John P. Kee,1,2,2,2,2,2,2,2,2,2,2,1.0
2101,Mitzi Gaynor,1,2,2,2,2,2,2,2,2,2,2,1.0
2291,Turbonegro,1,2,2,2,2,2,2,2,2,2,2,1.0
3372,Suffocation,1,2,2,2,2,2,2,2,2,2,2,1.0
3558,Michael Nyman,1,2,2,2,2,2,2,2,2,2,2,1.0
3705,Ladytron,1,2,2,2,2,2,2,2,2,2,2,1.0
3563,Wisin & Yandel,1,2,2,2,2,2,2,2,2,2,2,1.0
2795,Mandy Patinkin,1,2,2,2,2,2,2,2,2,2,2,1.0
3535,Lamb,1,2,2,2,2,2,2,2,2,2,2,1.0
3022,Lakeside,1,2,2,2,2,2,2,2,2,2,2,1.0
3120,Alejandra GuzmÃ¡n,1,2,2,2,2,2,2,2,2,2,2,1.0
314,Alejandro Sanz,1,2,2,2,2,2,2,2,2,2,2,1.0
3341,Alex Van Halen,1,2,2,2,2,2,2,2,2,2,2,1.0
3472,Alex de Grassi,1,2,2,2,2,2,2,2,2,2,2,1.0
2859,Alexandre Pires,1,2,2,2,2,2,2,2,2,2,2,1.0
2975,Lafayette Afro Rock Band,1,2,2,2,2,2,2,2,2,2,2,1.0
3249,Labradford,1,2,2,2,2,2,2,2,2,2,2,1.0
3227,Mae,1,2,2,2,2,2,2,2,2,2,2,1.0
3739,La Dispute,1,2,2,2,2,2,2,2,2,2,2,1.0
3685,LSG,1,2,2,2,2,2,2,2,2,2,2,1.0
3678,LMFAO,1,2,2,2,2,2,2,2,2,2,2,1.0
2719,Kruder & Dorfmeister,1,2,2,2,2,2,2,2,2,2,2,1.0
3475,Klaatu,1,2,2,2,2,2,2,2,2,2,2,1.0
2475,Kittie,1,2,2,2,2,2,2,2,2,2,2,1.0
3591,Alpha,1,2,2,2,2,2,2,2,2,2,2,1.0
3746,Mario,1,2,2,2,2,2,2,2,2,2,2,1.0
2654,Altered Images,1,2,2,2,2,2,2,2,2,2,2,1.0
3757,King Krule,1,2,2,2,2,2,2,2,2,2,2,1.0
2977,Mandrill,1,2,2,2,2,2,2,2,2,2,2,1.0
2562,Maceo Parker,1,2,2,2,2,2,2,2,2,2,2,1.0
3706,Amerie,1,2,2,2,2,2,2,2,2,2,2,1.0
2605,Zero 7,1,2,2,2,2,2,2,2,2,2,2,1.0
3725,Los Campesinos!,1,2,2,2,2,2,2,2,2,2,2,1.0
2656,moe.,1,2,2,2,2,2,2,2,2,2,2,1.0
2933,fIREHOSE,1,2,2,2,2,2,2,2,2,2,2,1.0
3713,Local Natives,1,2,2,2,2,2,2,2,2,2,2,1.0
3736,Los Ãngeles Negros,1,2,2,2,2,2,2,2,2,2,2,1.0
2988,Little Big Town,1,2,2,2,2,2,2,2,2,2,2,1.0
3564,Lucky Dube,1,2,2,2,2,2,2,2,2,2,2,1.0
3734,A Perfect Circle,1,2,2,2,2,2,2,2,2,2,2,1.0
3631,A*Teens,1,2,2,2,2,2,2,2,2,2,2,1.0
2848,Lisa Lisa,1,2,2,2,2,2,2,2,2,2,2,1.0
3732,Zedd,1,2,2,2,2,2,2,2,2,2,2,1.0
3618,Xiu Xiu,1,2,2,2,2,2,2,2,2,2,2,1.0
2012,Lionel Cartwright,1,2,2,2,2,2,2,2,2,2,2,1.0
3377,Linda Eder,1,2,2,2,2,2,2,2,2,2,2,1.0
3630,Aaron Carter,1,2,2,2,2,2,2,2,2,2,2,1.0
3623,Lily Allen,1,2,2,2,2,2,2,2,2,2,2,1.0
2476,Life of Agony,1,2,2,2,2,2,2,2,2,2,2,1.0
3682,Lyfe Jennings,1,2,2,2,2,2,2,2,2,2,2,1.0
3123,t.A.T.u.,1,2,2,2,2,2,2,2,2,2,2,1.0
3035,M. Ward,1,2,2,2,2,2,2,2,2,2,2,1.0
3609,Adina Howard,1,2,2,2,2,2,2,2,2,2,2,1.0
3694,Leona Lewis,1,2,2,2,2,2,2,2,2,2,2,1.0
2028,Mark Harris,1,2,2,2,2,2,2,2,2,2,2,1.0
3396,Kimya Dawson,1,2,2,2,2,2,2,2,2,2,2,1.0
3309,Michael Chapman,1,2,2,2,2,2,2,2,2,2,2,1.0
3010,Men of Standard,1,2,2,2,2,2,2,2,2,2,2,1.0
3741,Arctic Monkeys,1,2,2,2,2,2,2,2,2,2,2,1.0
3137,Armin van Buuren,1,2,2,2,2,2,2,2,2,2,2,1.0
2360,Maze,1,2,2,2,2,2,2,2,2,2,2,1.0
436,McBride & the Ride,1,2,2,2,2,2,2,2,2,2,2,1.0
3702,McFly,1,2,2,2,2,2,2,2,2,2,2,1.0
2946,Mecano,1,2,2,2,2,2,2,2,2,2,2,1.0
3468,Mel Lewis,1,2,2,2,2,2,2,2,2,2,2,1.0
